name	criterion	diff_prop	variability
Pin1	1.69258869702397	-0.158063317257881	0.00872085994051367
Lama3	0.873234248928137	0.100555235087848	0.0132601320775369
Rnf43	0.853698395500351	0.0703214866823946	0.00678527036218343
Gm42690	0.826382627285119	0.100979769043901	0.014931601435116
Ptma	0.790514683434924	0.102882035850884	0.0169378864407407
Smim5	0.784086689162386	-0.111032593767902	0.020052697757553
Crb3	0.756819062067319	-0.118543835788122	0.0245343088103067
Zfp217	0.756364291103108	0.076101937840747	0.0101234699300288
2700046G09Rik	0.749922582340731	0.101202667255414	0.0182117237582135
Gm26803	0.742793919430302	0.112362379435122	0.0228825897828362
Isg15	0.72851597201323	-0.0948254055055014	0.0169422568593782
Gm42944	0.728336951068612	-0.111675336683563	0.0235098497390852
Gm43665	0.721941125952132	0.136151505919725	0.0355665167111053
Fam184a	0.716958358417881	0.0607829219216892	0.00718745737977594
Lmod1	0.716794536928021	-0.115281118522478	0.0258658640041097
Trpm8	0.713129958838095	0.0980422695099464	0.0189011987289821
Ptger2	0.706920959861636	0.123842366306835	0.0306899913748995
Adam23	0.705469527834842	-0.0729847465733664	0.0107030533372847
Actn1	0.703945751415687	-0.0756806347190134	0.011558225073208
Chrm4	0.698262050963455	-0.113664533701529	0.0264979984171578
Edn3	0.697389489340953	0.0701151447920714	0.0101081778629058
Gm37503	0.691504994075192	-0.0950841120008216	0.0189071150965733
Gm42517	0.689600144543736	0.0747443354112566	0.0117479443807795
Lum	0.688573693935031	0.085179842536771	0.0153028672824008
Tnks1bp1	0.688357311282858	0.0783631282729373	0.0129597215497056
Gm7854	0.683358247319622	0.0866235438762547	0.0160684880507435
Ccdc187	0.676316873494534	-0.109243312037466	0.0260909126954158
F13a1	0.675384055359183	0.0714487055339721	0.0111914696899302
Epn1	0.674987064546175	0.0735959119428783	0.0118882103811246
4933417D19Rik	0.674665135840046	-0.0960707625014547	0.020277104495733
Gm27209	0.673900656768692	-0.113698232219874	0.0284652934549546
Snord69	0.665993424137468	-0.0949312614447972	0.020317890782721
Nek11	0.661363422669427	-0.102996871571129	0.024253125994556
